block,species,chr,chr_beg,chr_end,orientation
152,AP012496.1,1,714136,722977,+
152,CP010314.1,1,718390,727231,+
152,CP003783.1,1,718402,727243,+
153,CP007800.1,1,2125568,2132833,+
153,AL009126.3,1,2152800,2160065,+
153,CP010052.1,1,2152813,2160078,+
153,CP010053.1,1,2152560,2159825,+
153,CP008698.1,1,2125568,2132833,+
153,CP003329.1,1,2152799,2160064,+
153,CP010314.1,1,2132292,2139557,+
153,CP003783.1,1,2132295,2139560,+
154,CP007800.1,1,2132835,2139143,+
154,AL009126.3,1,2160067,2166375,+
154,CP010052.1,1,2160080,2166388,+
154,CP010053.1,1,2159827,2166135,+
154,CP008698.1,1,2132835,2139143,+
154,CP003329.1,1,2160066,2166374,+
154,CP010314.1,1,2139559,2145867,+
154,CP003783.1,1,2139562,2145870,+
154,CP009748.1,1,2070644,2075980,+
155,CP007800.1,1,2146079,2159669,+
155,AL009126.3,1,2173311,2186901,+
155,CP010052.1,1,2173324,2186914,+
155,CP010053.1,1,2173071,2186661,+
155,CP008698.1,1,2146079,2159669,+
155,CP003329.1,1,2173310,2186900,+
155,CP010314.1,1,2152803,2166393,+
155,CP003783.1,1,2152806,2166394,+
156,CP007800.1,1,2173792,2184702,+
156,AL009126.3,1,2201024,2211934,+
156,CP010052.1,1,2201037,2211947,+
156,CP010053.1,1,2200784,2211694,+
156,CP008698.1,1,2173792,2184702,+
156,CP003329.1,1,2201023,2211933,+
156,CP010314.1,1,2180516,2191426,+
156,CP003783.1,1,2180517,2191427,+
157,CP007800.1,1,2201352,2219399,+
157,AL009126.3,1,2228584,2246631,+
157,CP010052.1,1,2228597,2246644,+
157,CP010053.1,1,2228344,2246391,+
157,CP008698.1,1,2201352,2219399,+
157,CP003329.1,1,2228583,2246630,+
157,CP010314.1,1,2208076,2226123,+
157,CP003783.1,1,2208077,2226124,+
158,CP007800.1,1,2220659,2243228,+
158,AL009126.3,1,2247891,2270460,+
158,CP010052.1,1,2247904,2270473,+
158,CP010053.1,1,2247651,2270220,+
158,CP008698.1,1,2220659,2243228,+
158,CP003329.1,1,2247890,2270459,+
158,CP010314.1,1,2227383,2249952,+
158,CP003783.1,1,2227384,2249953,+
159,CP007800.1,1,2666603,2672787,+
159,AL009126.3,1,2693837,2700021,+
159,CP002468.1,1,680840,687020,+
159,CP010052.1,1,2693849,2700033,+
159,CP010053.1,1,2693600,2699784,+
159,CP008698.1,1,2666603,2672787,+
159,CP006881.1,1,2511691,2517875,+
159,CP003329.1,1,2693820,2700004,+
159,CP005997.1,1,2499988,2506172,+
159,AP012496.1,1,2525629,2531813,+
159,CP010314.1,1,2673330,2679514,+
160,CP002468.1,1,724481,729784,+
160,CP007409.1,1,2544786,2550089,+
160,CP002183.1,1,2526712,2532393,+
161,CP002468.1,1,2428458,2436944,+
161,CP007409.1,1,202730,211216,+
162,CP004019.1,1,522782,534909,+
162,CP004405.1,1,520543,532506,+
163,CP004019.1,1,560990,566750,+
163,CP002906.1,1,561970,567733,+
163,CP002905.1,1,693883,699705,+
163,CP004405.1,1,558549,564309,+
164,CP004019.1,1,754303,760280,+
164,CP004405.1,1,708740,714717,+
165,CP004019.1,1,3365281,3370841,+
165,CP004405.1,1,3328546,3334106,+
166,CP004019.1,1,3497120,3504641,+
166,CP004405.1,1,3460384,3467905,+
167,CP004019.1,1,3505955,3513073,+
167,CP007409.1,1,3497020,3504138,+
167,CP002905.1,1,3648091,3655209,+
167,CP002183.1,1,3470190,3477309,+
167,CP004405.1,1,3469219,3476337,+
167,CP003695.1,1,535256,542374,-
168,CP004019.1,1,3969795,3979011,+
168,CP004405.1,1,3932910,3942126,+
169,CP007409.1,1,3487948,3495747,+
169,CP002183.1,1,3461113,3468912,+
170,CP005997.1,1,2606843,2621484,+
170,AP011541.2,1,3250844,3265530,+
170,CP002183.1,1,1963786,1978449,+
171,CP009749.1,1,14758,20331,+
171,CP009611.1,1,15613,21186,+
171,CP009748.1,1,14762,20338,+
172,CP009749.1,1,80764,87389,+
172,CP009611.1,1,81627,88247,+
172,CP009748.1,1,80760,87377,+
173,CP009749.1,1,161012,173931,+
173,CP009611.1,1,173637,186555,+
173,CP009748.1,1,160601,173523,+
174,CP009749.1,1,192378,198502,+
174,CP009611.1,1,233701,240257,+
175,CP009749.1,1,198841,213631,+
175,CP009611.1,1,243344,258115,+
175,CP009748.1,1,198475,213256,+
176,CP009749.1,1,225260,243257,+
176,CP009611.1,1,266436,284365,+
176,CP009748.1,1,219128,238006,+
177,CP009749.1,1,247388,255223,+
177,CP009611.1,1,288485,296320,+
177,CP009748.1,1,242860,250698,+
178,CP009749.1,1,256278,263948,+
178,CP009611.1,1,297824,305488,+
178,CP009748.1,1,251150,258825,+
179,CP009749.1,1,287859,294011,+
179,CP009611.1,1,329404,335553,+
179,CP009748.1,1,282388,288547,+
180,CP009749.1,1,318242,333283,+
180,CP009611.1,1,361066,377532,+
180,CP009748.1,1,306194,322654,+
181,CP009749.1,1,335546,344096,+
181,CP009611.1,1,379438,387988,+
181,CP009748.1,1,324561,333111,+
182,CP009749.1,1,393722,418796,+
182,CP009611.1,1,440517,465590,+
182,CP009748.1,1,382782,407848,+
183,CP009749.1,1,424308,439503,+
183,CP009611.1,1,472384,487734,+
183,CP009748.1,1,413357,428336,+
184,CP009749.1,1,442225,463273,+
184,CP009611.1,1,492664,513713,+
184,CP009748.1,1,434272,455173,+
185,CP009749.1,1,487755,494053,+
185,CP009611.1,1,536104,542423,+
186,CP009749.1,1,515113,521068,+
186,CP009611.1,1,571735,577696,+
186,CP009748.1,1,503000,509008,+
187,CP009749.1,1,530913,541992,+
187,CP009611.1,1,589894,600969,+
187,CP009748.1,1,516686,527809,+
188,CP009749.1,1,543824,561372,+
188,CP009611.1,1,605430,623035,+
188,CP009748.1,1,532446,549714,+
189,CP009749.1,1,593519,599869,+
189,CP009611.1,1,650154,656505,+
189,AP012496.1,1,638452,644804,+
189,CP009748.1,1,577382,583741,+
190,CP009749.1,1,602039,608866,+
190,CP009611.1,1,658675,665506,+
190,AP012496.1,1,646974,653799,+
190,CP009748.1,1,585911,592729,+
191,CP009749.1,1,744163,754290,+
191,CP009611.1,1,732327,742495,+
191,CP009748.1,1,655177,665334,+
192,CP009749.1,1,801854,813800,+
192,CP009611.1,1,780754,792700,+
192,CP009748.1,1,717171,729113,+
193,CP009749.1,1,829224,835723,+
193,CP009611.1,1,808121,814622,+
193,CP009748.1,1,744520,751020,+
194,CP009749.1,1,857997,865164,+
194,CP009611.1,1,832184,839345,+
194,CP009748.1,1,776913,784076,+
195,CP009749.1,1,869512,878274,+
195,CP009611.1,1,841031,849798,+
195,CP009748.1,1,788411,797103,+
196,CP009749.1,1,880963,887600,+
196,CP009611.1,1,852552,859191,+
196,CP009748.1,1,797295,803933,+
197,CP009749.1,1,924649,938431,+
197,CP009611.1,1,896239,910021,+
197,CP009748.1,1,841063,855416,+
198,CP009749.1,1,956187,966766,+
198,CP009611.1,1,927774,938256,+
198,CP009748.1,1,873148,884373,+
199,CP009749.1,1,975303,997454,+
199,CP009611.1,1,948094,970255,+
199,CP009748.1,1,892921,915101,+
