block,species,chr,chr_beg,chr_end,orientation
330,CP002183.1,1,2658017,2660640,+
330,AP012496.1,1,2698840,2701463,+
330,CP004405.1,1,2641815,2644438,+
330,CP010314.1,1,2846542,2849165,+
330,CP003783.1,1,2798488,2801111,+
330,CP003695.1,1,1357151,1359774,-
330,CP009748.1,1,2625436,2628057,+
329,CP009796.1,1,2709373,2711092,+
329,CP007800.1,1,2826990,2828709,+
329,AL009126.3,1,2854224,2855943,+
329,CP002468.1,1,862762,864481,+
329,CP004019.1,1,2665848,2667570,+
329,CP002906.1,1,2654622,2656341,+
329,CP010052.1,1,2854236,2855955,+
329,CP010053.1,1,2853987,2855706,+
329,CP008698.1,1,2826990,2828709,+
329,CP007409.1,1,2667221,2668940,+
329,CP006881.1,1,2672078,2673797,+
329,CP003329.1,1,2854206,2855925,+
329,CP005997.1,1,2698758,2700477,+
329,CP009749.1,1,2678939,2680650,+
329,CP002905.1,1,2799569,2801289,+
329,AP011541.2,1,2613084,2614803,+
329,CP009611.1,1,2638220,2639931,+
329,CP002183.1,1,2645197,2646918,+
329,AP012496.1,1,2686015,2687734,+
329,CP004405.1,1,2628988,2630710,+
329,CP010314.1,1,2833717,2835436,+
329,CP003783.1,1,2785663,2787382,+
329,CP003695.1,1,1370879,1372598,-
329,CP009748.1,1,2612656,2614366,+
328,CP009796.1,1,2696669,2707428,+
328,CP007800.1,1,2814285,2825045,+
328,AL009126.3,1,2841519,2852279,+
328,CP002468.1,1,850056,860817,+
328,CP004019.1,1,2653151,2663903,+
328,CP002906.1,1,2641918,2652677,+
328,CP010052.1,1,2841531,2852291,+
328,CP010053.1,1,2841282,2852042,+
328,CP008698.1,1,2814285,2825045,+
328,CP007409.1,1,2654517,2665276,+
328,CP006881.1,1,2659373,2670133,+
328,CP003329.1,1,2841501,2852261,+
328,CP005997.1,1,2686053,2696813,+
328,CP002905.1,1,2786876,2797627,+
328,AP011541.2,1,2600379,2611139,+
328,CP002183.1,1,2632501,2643255,+
328,AP012496.1,1,2673310,2684070,+
328,CP004405.1,1,2616291,2627043,+
328,CP010314.1,1,2821012,2831772,+
328,CP003783.1,1,2772958,2783718,+
328,CP003695.1,1,1374543,1385303,-
327,CP009796.1,1,2691964,2695882,+
327,CP007800.1,1,2809736,2813654,+
327,AL009126.3,1,2836970,2840888,+
327,CP002468.1,1,845351,849269,+
327,CP004019.1,1,2648446,2652364,+
327,CP002906.1,1,2637215,2641131,+
327,CP010052.1,1,2836982,2840900,+
327,CP010053.1,1,2836733,2840651,+
327,CP008698.1,1,2809736,2813654,+
327,CP007409.1,1,2649813,2653731,+
327,CP006881.1,1,2654824,2658742,+
327,CP003329.1,1,2836952,2840870,+
327,CP005997.1,1,2681504,2685422,+
327,CP002905.1,1,2782731,2786657,+
327,AP011541.2,1,2595674,2599592,+
327,CP002183.1,1,2628353,2632267,+
327,AP012496.1,1,2668761,2672679,+
327,CP004405.1,1,2611586,2615504,+
327,CP010314.1,1,2816463,2820381,+
327,CP003783.1,1,2768409,2772327,+
327,CP003695.1,1,1386090,1390010,-
326,CP009796.1,1,2675958,2678658,+
326,CP007800.1,1,2793730,2796430,+
326,AL009126.3,1,2820964,2823664,+
326,CP002468.1,1,829345,832045,+
326,CP004019.1,1,2632440,2635140,+
326,CP002906.1,1,2621209,2623909,+
326,CP010052.1,1,2820976,2823676,+
326,CP010053.1,1,2820727,2823427,+
326,CP008698.1,1,2793730,2796430,+
326,CP007409.1,1,2633807,2636507,+
326,CP006881.1,1,2638818,2641518,+
326,CP003329.1,1,2820946,2823646,+
326,CP005997.1,1,2665498,2668198,+
326,CP009749.1,1,2651900,2654577,+
326,CP002905.1,1,2766711,2769412,+
326,AP011541.2,1,2579668,2582368,+
326,CP009611.1,1,2611186,2613863,+
326,CP002183.1,1,2612331,2615032,+
326,AP012496.1,1,2652755,2655455,+
326,CP004405.1,1,2595580,2598280,+
326,CP010314.1,1,2800457,2803157,+
326,CP003783.1,1,2752403,2755103,+
326,CP003695.1,1,1403318,1406018,-
326,CP009748.1,1,2585668,2588346,+
325,CP009796.1,1,2665526,2668615,+
325,CP007800.1,1,2783297,2786387,+
325,AL009126.3,1,2810531,2813621,+
325,CP002468.1,1,818915,822003,+
325,CP004019.1,1,2622009,2625097,+
325,CP002906.1,1,2610778,2613865,+
325,CP010052.1,1,2810543,2813633,+
325,CP010053.1,1,2810294,2813384,+
325,CP008698.1,1,2783297,2786387,+
325,CP007409.1,1,2623376,2626464,+
325,CP006881.1,1,2628385,2631475,+
325,CP003329.1,1,2810513,2813603,+
325,CP005997.1,1,2655065,2658154,+
325,CP002905.1,1,2756278,2759363,+
325,AP011541.2,1,2569237,2572325,+
325,CP002183.1,1,2600609,2603694,+
325,AP012496.1,1,2642322,2645412,+
325,CP004405.1,1,2585149,2588237,+
325,CP010314.1,1,2790024,2793114,+
325,CP003783.1,1,2741970,2745060,+
325,CP003695.1,1,1413360,1416448,-
324,CP009796.1,1,2660334,2664697,+
324,CP007800.1,1,2778104,2782468,+
324,AL009126.3,1,2805338,2809702,+
324,CP002468.1,1,813724,818086,+
324,CP004019.1,1,2616818,2621180,+
324,CP002906.1,1,2605586,2609949,+
324,CP010052.1,1,2805350,2809714,+
324,CP010053.1,1,2805101,2809465,+
324,CP008698.1,1,2778104,2782468,+
324,CP007409.1,1,2618184,2622547,+
324,CP006881.1,1,2623192,2627556,+
324,CP003329.1,1,2805320,2809684,+
324,CP005997.1,1,2649874,2654236,+
324,CP002905.1,1,2751093,2755449,+
324,AP011541.2,1,2564045,2568408,+
324,CP002183.1,1,2595423,2599780,+
324,AP012496.1,1,2637129,2641493,+
324,CP004405.1,1,2579958,2584320,+
324,CP010314.1,1,2784831,2789195,+
324,CP003783.1,1,2736777,2741141,+
324,CP003695.1,1,1417277,1421642,-
323,CP009796.1,1,2655065,2656123,+
323,CP007800.1,1,2772836,2773894,+
323,AL009126.3,1,2800070,2801128,+
323,CP002468.1,1,808452,809510,+
323,CP004019.1,1,2611547,2612605,+
323,CP002906.1,1,2600319,2601377,+
323,CP010052.1,1,2800082,2801140,+
323,CP010053.1,1,2799833,2800891,+
323,CP008698.1,1,2772836,2773894,+
323,CP007409.1,1,2612918,2613975,+
323,CP006881.1,1,2617924,2618982,+
323,CP003329.1,1,2800052,2801110,+
323,CP005997.1,1,2644608,2645666,+
323,CP009749.1,1,2630901,2631959,+
323,CP002905.1,1,2748866,2749923,+
323,AP011541.2,1,2558777,2559835,+
323,CP009611.1,1,2590186,2591244,+
323,CP002183.1,1,2593197,2594254,+
323,AP012496.1,1,2631861,2632919,+
323,CP004405.1,1,2574687,2575745,+
323,CP010314.1,1,2779563,2780621,+
323,CP003783.1,1,2731509,2732567,+
323,CP003695.1,1,1425852,1426910,-
323,CP009748.1,1,2564663,2565721,+
322,CP009796.1,1,2647403,2648538,+
322,CP007800.1,1,2765174,2766309,+
322,AL009126.3,1,2792408,2793543,+
322,CP002468.1,1,800790,801925,+
322,CP004019.1,1,2603885,2605017,+
322,CP002906.1,1,2592657,2593789,+
322,CP010052.1,1,2792420,2793555,+
322,CP010053.1,1,2792171,2793306,+
322,CP008698.1,1,2765174,2766309,+
322,CP007409.1,1,2605257,2606392,+
322,CP006881.1,1,2610262,2611397,+
322,CP003329.1,1,2792390,2793525,+
322,CP005997.1,1,2636946,2638081,+
322,CP009749.1,1,2623256,2624388,+
322,CP002905.1,1,2741192,2742326,+
322,AP011541.2,1,2551115,2552250,+
322,CP009611.1,1,2582541,2583673,+
322,CP002183.1,1,2585527,2586658,+
322,AP012496.1,1,2624199,2625334,+
322,CP004405.1,1,2567025,2568157,+
322,CP010314.1,1,2771901,2773036,+
322,CP003783.1,1,2723847,2724982,+
322,CP003695.1,1,1433437,1434572,-
322,CP009748.1,1,2557019,2558151,+
321,CP009796.1,1,2644979,2646158,+
321,CP007800.1,1,2762750,2763929,+
321,AL009126.3,1,2789984,2791163,+
321,CP002468.1,1,798366,799545,+
321,CP004019.1,1,2601461,2602640,+
321,CP002906.1,1,2590233,2591412,+
321,CP010052.1,1,2789996,2791175,+
321,CP010053.1,1,2789747,2790926,+
321,CP008698.1,1,2762750,2763929,+
321,CP007409.1,1,2602833,2604012,+
321,CP006881.1,1,2607838,2609017,+
321,CP003329.1,1,2789966,2791145,+
321,CP005997.1,1,2596129,2597308,+
321,CP002905.1,1,2738768,2739947,+
321,AP011541.2,1,2548691,2549870,+
321,CP002183.1,1,2583103,2584282,+
321,AP012496.1,1,2621775,2622954,+
321,CP004405.1,1,2564601,2565780,+
321,CP010314.1,1,2769477,2770656,+
321,CP003783.1,1,2721423,2722602,+
321,CP003695.1,1,1435816,1436994,-
320,CP009796.1,1,2639688,2642441,+
320,CP007800.1,1,2757459,2760212,+
320,AL009126.3,1,2784693,2787446,+
320,CP002468.1,1,793075,795829,+
320,CP004019.1,1,2596171,2598923,+
320,CP002906.1,1,2584937,2587689,+
320,CP010052.1,1,2784705,2787458,+
320,CP010053.1,1,2784456,2787209,+
320,CP008698.1,1,2757459,2760212,+
320,CP007409.1,1,2597542,2600295,+
320,CP006881.1,1,2602547,2605300,+
320,CP003329.1,1,2784675,2787428,+
320,CP005997.1,1,2590838,2593591,+
320,CP002905.1,1,2733473,2736234,+
320,AP011541.2,1,2543386,2546153,+
320,CP002183.1,1,2577815,2580566,+
320,AP012496.1,1,2616484,2619237,+
320,CP004405.1,1,2559311,2562063,+
320,CP010314.1,1,2764186,2766939,+
320,CP003783.1,1,2716132,2718885,+
320,CP003695.1,1,1439532,1442301,-
319,CP009796.1,1,2638410,2639687,+
319,CP007800.1,1,2756181,2757458,+
319,AL009126.3,1,2783415,2784692,+
319,CP002468.1,1,791796,793074,+
319,CP004019.1,1,2594893,2596170,+
319,CP002906.1,1,2583659,2584936,+
319,CP010052.1,1,2783427,2784704,+
319,CP010053.1,1,2783178,2784455,+
319,CP008698.1,1,2756181,2757458,+
319,CP007409.1,1,2596263,2597541,+
319,CP006881.1,1,2601269,2602546,+
319,CP003329.1,1,2783397,2784674,+
319,CP005997.1,1,2589560,2590837,+
319,CP002905.1,1,2732208,2733452,+
319,AP011541.2,1,2540542,2541800,+
319,CP002183.1,1,2576541,2577814,+
319,AP012496.1,1,2615206,2616483,+
319,CP004405.1,1,2558033,2559310,+
319,CP010314.1,1,2762908,2764185,+
319,CP003783.1,1,2714854,2716131,+
319,CP003695.1,1,1442312,1443566,-
318,CP009796.1,1,2633979,2637141,+
318,CP007800.1,1,2751753,2754912,+
318,AL009126.3,1,2778987,2782146,+
318,CP002468.1,1,787366,790527,+
318,CP004019.1,1,2590465,2593624,+
318,CP002906.1,1,2579229,2582390,+
318,CP010052.1,1,2778999,2782158,+
318,CP010053.1,1,2778750,2781909,+
318,CP008698.1,1,2751753,2754912,+
318,CP007409.1,1,2591834,2594994,+
318,CP006881.1,1,2596841,2600000,+
318,CP003329.1,1,2778969,2782128,+
318,CP005997.1,1,2585132,2588291,+
318,CP009749.1,1,2609832,2612981,+
318,CP002905.1,1,2727774,2730934,+
318,AP011541.2,1,2536116,2539273,+
318,CP009611.1,1,2569117,2572266,+
318,CP002183.1,1,2572107,2575267,+
318,AP012496.1,1,2610778,2613937,+
318,CP004405.1,1,2553605,2556764,+
318,CP010314.1,1,2758480,2761639,+
318,CP003783.1,1,2710426,2713585,+
318,CP003695.1,1,1444835,1447996,-
318,CP009748.1,1,2543616,2546747,+
317,CP009796.1,1,2628884,2632678,+
317,CP007800.1,1,2746656,2750450,+
317,AL009126.3,1,2773890,2777684,+
317,CP002468.1,1,782277,786065,+
317,CP004019.1,1,2585369,2589164,+
317,CP002906.1,1,2574133,2577927,+
317,CP010052.1,1,2773902,2777696,+
317,CP010053.1,1,2773653,2777447,+
317,CP008698.1,1,2746656,2750450,+
317,CP007409.1,1,2586739,2590532,+
317,CP006881.1,1,2591744,2595538,+
317,CP003329.1,1,2773872,2777666,+
317,CP005997.1,1,2580035,2583829,+
317,CP002905.1,1,2722675,2726470,+
317,AP011541.2,1,2531023,2534816,+
317,CP002183.1,1,2567015,2570810,+
317,AP012496.1,1,2605681,2609475,+
317,CP004405.1,1,2548509,2552304,+
317,CP010314.1,1,2753383,2757177,+
317,CP003783.1,1,2705329,2709123,+
317,CP003695.1,1,1449293,1453091,-
316,CP009796.1,1,2626810,2628137,+
316,CP007800.1,1,2744582,2745909,+
316,AL009126.3,1,2771816,2773143,+
316,CP002468.1,1,764387,765714,+
316,CP004019.1,1,2583228,2584546,+
316,CP002906.1,1,2572059,2573386,+
316,CP010052.1,1,2771828,2773155,+
316,CP010053.1,1,2771579,2772906,+
316,CP008698.1,1,2744582,2745909,+
316,CP007409.1,1,2584666,2585992,+
316,CP006881.1,1,2589670,2590997,+
316,CP003329.1,1,2771798,2773125,+
316,CP005997.1,1,2577961,2579288,+
316,CP002905.1,1,2720597,2721921,+
316,AP011541.2,1,2528945,2530276,+
316,CP002183.1,1,2564932,2566259,+
316,AP012496.1,1,2603607,2604934,+
316,CP004405.1,1,2546368,2547686,+
316,CP010314.1,1,2751309,2752636,+
316,CP003783.1,1,2703255,2704582,+
316,CP003695.1,1,1453837,1455164,-
315,CP009796.1,1,2621454,2624707,+
315,CP007800.1,1,2739232,2742485,+
315,AL009126.3,1,2766466,2769719,+
315,CP002468.1,1,759037,762286,+
315,CP004019.1,1,2577873,2581128,+
315,CP002906.1,1,2566711,2569959,+
315,CP010052.1,1,2766478,2769731,+
315,CP010053.1,1,2766229,2769482,+
315,CP008698.1,1,2739232,2742485,+
315,CP007409.1,1,2579315,2582568,+
315,CP006881.1,1,2584320,2587573,+
315,CP003329.1,1,2766448,2769701,+
315,CP005997.1,1,2572613,2575862,+
315,CP002905.1,1,2715200,2718452,+
315,AP011541.2,1,2523597,2526848,+
315,CP002183.1,1,2559546,2562825,+
315,AP012496.1,1,2598257,2601510,+
315,CP004405.1,1,2541013,2544268,+
315,CP010314.1,1,2745959,2749212,+
315,CP003783.1,1,2697905,2701158,+
315,CP003695.1,1,1457262,1460519,-
314,CP009796.1,1,2610233,2621192,+
314,CP007800.1,1,2728014,2738960,+
314,AL009126.3,1,2755248,2766194,+
314,CP002468.1,1,747805,758764,+
314,CP004019.1,1,2566672,2577605,+
314,CP002906.1,1,2555494,2566437,+
314,CP010052.1,1,2755260,2766206,+
314,CP010053.1,1,2755011,2765957,+
314,CP008698.1,1,2728014,2738960,+
314,CP007409.1,1,2568101,2579042,+
314,CP006881.1,1,2573102,2584048,+
314,CP003329.1,1,2755231,2766176,+
314,CP005997.1,1,2561395,2572341,+
314,CP002905.1,1,2703006,2714615,+
314,AP011541.2,1,2512364,2523324,+
314,CP002183.1,1,2546596,2558104,+
314,AP012496.1,1,2587039,2597985,+
314,CP004405.1,1,2529812,2540745,+
314,CP010314.1,1,2734741,2745687,+
314,CP003783.1,1,2686687,2697633,+
314,CP003695.1,1,1460780,1471710,-
313,CP009796.1,1,2603442,2605953,+
313,CP007800.1,1,2721237,2723748,+
313,AL009126.3,1,2748471,2750982,+
313,CP002468.1,1,741033,743526,+
313,CP004019.1,1,2559869,2562381,+
313,CP002906.1,1,2548865,2551349,+
313,CP010052.1,1,2748483,2750994,+
313,CP010053.1,1,2748234,2750745,+
313,CP008698.1,1,2721237,2723748,+
313,CP007409.1,1,2561330,2563817,+
313,CP006881.1,1,2566325,2568836,+
313,CP003329.1,1,2748454,2750965,+
313,CP005997.1,1,2554618,2557129,+
313,CP002905.1,1,2696206,2698760,+
313,AP011541.2,1,2505603,2508086,+
313,AP012496.1,1,2580262,2582773,+
313,CP004405.1,1,2523009,2525521,+
313,CP010314.1,1,2727964,2730475,+
313,CP003783.1,1,2679910,2682421,+
313,CP003695.1,1,1475989,1478499,-
312,CP009796.1,1,2597214,2598954,+
312,CP007800.1,1,2715010,2716750,+
312,AL009126.3,1,2742244,2743984,+
312,CP002468.1,1,734796,736537,+
312,CP004019.1,1,2557581,2559318,+
312,CP002906.1,1,2546573,2548314,+
312,CP010052.1,1,2742256,2743996,+
312,CP010053.1,1,2742007,2743747,+
312,CP008698.1,1,2715010,2716750,+
312,CP007409.1,1,2555101,2556842,+
312,CP006881.1,1,2560098,2561838,+
312,CP003329.1,1,2742227,2743967,+
312,CP005997.1,1,2548391,2550131,+
312,CP002905.1,1,2693930,2695654,+
312,AP011541.2,1,2503328,2505052,+
312,AP012496.1,1,2574035,2575775,+
312,CP004405.1,1,2520721,2522458,+
312,CP010314.1,1,2721737,2723477,+
312,CP003783.1,1,2673683,2675423,+
312,CP003695.1,1,1482978,1484718,-
311,CP009796.1,1,2588499,2594086,+
311,CP007800.1,1,2706389,2711885,+
311,AL009126.3,1,2733623,2739119,+
311,CP002468.1,1,717439,722926,+
311,CP004019.1,1,2548817,2554458,+
311,CP002906.1,1,2531821,2537283,+
311,CP010052.1,1,2733635,2739131,+
311,CP010053.1,1,2733386,2738882,+
311,CP008698.1,1,2706389,2711885,+
311,CP007409.1,1,2537628,2543232,+
311,CP006881.1,1,2551477,2556973,+
311,CP003329.1,1,2733606,2739102,+
311,CP005997.1,1,2539771,2545266,+
311,AP011541.2,1,2494678,2500205,+
311,AP012496.1,1,2565414,2570910,+
311,CP004405.1,1,2511958,2517599,+
311,CP010314.1,1,2713116,2718612,+
311,CP003783.1,1,2665062,2670558,+
311,CP003695.1,1,1487848,1493337,-
310,CP009796.1,1,2585789,2587258,+
310,CP007800.1,1,2703684,2705151,+
310,AL009126.3,1,2730918,2732385,+
310,CP002468.1,1,714744,716210,+
310,CP004019.1,1,2546099,2547573,+
310,CP002906.1,1,2529197,2530591,+
310,CP010052.1,1,2730930,2732397,+
310,CP010053.1,1,2730681,2732148,+
310,CP008698.1,1,2703684,2705151,+
310,CP007409.1,1,2534909,2536378,+
310,CP006881.1,1,2548772,2550239,+
310,CP003329.1,1,2730901,2732368,+
310,CP005997.1,1,2537066,2538533,+
310,CP002905.1,1,2166130,2167604,+
310,AP011541.2,1,2491947,2493417,+
310,AP012496.1,1,2562709,2564176,+
310,CP004405.1,1,2509240,2510714,+
310,CP010314.1,1,2710411,2711878,+
310,CP003783.1,1,2662357,2663824,+
310,CP003695.1,1,1494577,1496046,-
310,CP009748.1,1,1775503,1776882,-
309,CP009796.1,1,2583341,2585101,+
309,CP007800.1,1,2701232,2703033,+
309,AL009126.3,1,2728466,2730267,+
309,CP002468.1,1,712334,714133,+
309,CP004019.1,1,2543696,2545497,+
309,CP010052.1,1,2728478,2730279,+
309,CP010053.1,1,2728229,2730030,+
309,CP008698.1,1,2701232,2703033,+
309,CP007409.1,1,2532503,2534298,+
309,CP006881.1,1,2546320,2548121,+
309,CP003329.1,1,2728449,2730250,+
309,CP005997.1,1,2534618,2536415,+
309,AP011541.2,1,2489533,2491295,+
309,AP012496.1,1,2560257,2562058,+
309,CP004405.1,1,2506837,2508638,+
309,CP010314.1,1,2707959,2709760,+
309,CP003783.1,1,2659905,2661706,+
309,CP003695.1,1,1496685,1498462,-
308,CP009796.1,1,2582002,2583329,+
308,CP007800.1,1,2699893,2701220,+
308,AL009126.3,1,2727127,2728454,+
308,CP002468.1,1,710995,712322,+
308,CP004019.1,1,2542357,2543684,+
308,CP010052.1,1,2727139,2728466,+
308,CP010053.1,1,2726890,2728217,+
308,CP008698.1,1,2699893,2701220,+
308,CP007409.1,1,2531165,2532491,+
308,CP006881.1,1,2544981,2546308,+
308,CP003329.1,1,2727110,2728437,+
308,CP005997.1,1,2533279,2534606,+
308,CP002905.1,1,710449,711855,-
308,AP011541.2,1,2488194,2489521,+
308,CP002183.1,1,557994,559372,-
308,AP012496.1,1,2558918,2560245,+
308,CP004405.1,1,2505498,2506825,+
308,CP010314.1,1,2706620,2707947,+
308,CP003783.1,1,2658566,2659893,+
308,CP003695.1,1,1498474,1499801,-
307,CP009796.1,1,2580176,2581551,+
307,CP007800.1,1,2698066,2699442,+
307,AL009126.3,1,2725300,2726676,+
307,CP002468.1,1,709171,710545,+
307,CP004019.1,1,2539981,2541381,+
307,CP010052.1,1,2725312,2726688,+
307,CP010053.1,1,2725063,2726439,+
307,CP008698.1,1,2698066,2699442,+
307,CP007409.1,1,2528886,2530256,+
307,CP006881.1,1,2543154,2544530,+
307,CP003329.1,1,2725283,2726659,+
307,CP005997.1,1,2531452,2532828,+
307,AP012496.1,1,2557091,2558467,+
307,CP004405.1,1,2503122,2504522,+
307,CP010314.1,1,2704793,2706169,+
307,CP003783.1,1,2656739,2658115,+
307,CP003695.1,1,1500252,1501301,-
306,CP009796.1,1,2576525,2577632,+
306,CP007800.1,1,2694429,2695536,+
306,AL009126.3,1,2721663,2722770,+
306,CP002468.1,1,705520,706627,+
306,CP004019.1,1,2536329,2537435,+
306,CP010052.1,1,2721675,2722782,+
306,CP010053.1,1,2721426,2722533,+
306,CP008698.1,1,2694429,2695536,+
306,CP007409.1,1,2525239,2526343,+
306,CP006881.1,1,2539517,2540624,+
306,CP003329.1,1,2721646,2722753,+
306,CP005997.1,1,2527815,2528922,+
306,AP011541.2,1,2484388,2485492,+
306,AP012496.1,1,2553454,2554561,+
306,CP004405.1,1,2499472,2500578,+
306,CP010314.1,1,2701156,2702263,+
306,CP003783.1,1,2653102,2654209,+
306,CP003695.1,1,1503833,1504938,-
305,CP009796.1,1,2573968,2576524,+
305,CP007800.1,1,2691882,2694428,+
305,AL009126.3,1,2719116,2721662,+
305,CP002468.1,1,702973,705519,+
305,CP004019.1,1,2533756,2536328,+
305,CP002906.1,1,2525832,2528400,+
305,CP010052.1,1,2719128,2721674,+
305,CP010053.1,1,2718879,2721425,+
305,CP008698.1,1,2691882,2694428,+
305,CP007409.1,1,2522673,2525238,+
305,CP006881.1,1,2536970,2539516,+
305,CP003329.1,1,2719099,2721645,+
305,CP005997.1,1,2525268,2527814,+
305,AP011541.2,1,2481814,2484387,+
305,AP012496.1,1,2550907,2553453,+
305,CP004405.1,1,2496899,2499471,+
305,CP010314.1,1,2698609,2701155,+
305,CP003783.1,1,2650555,2653101,+
305,CP003695.1,1,1504940,1507500,-
304,CP009796.1,1,2571095,2572931,+
304,CP007800.1,1,2689039,2690875,+
304,AL009126.3,1,2716273,2718109,+
304,CP002468.1,1,700138,701974,+
304,CP004019.1,1,2530924,2532760,+
304,CP002906.1,1,2522959,2524795,+
304,CP010052.1,1,2716285,2718121,+
304,CP010053.1,1,2716036,2717872,+
304,CP008698.1,1,2689039,2690875,+
304,CP007409.1,1,2519838,2521674,+
304,CP006881.1,1,2534127,2535963,+
304,CP003329.1,1,2716256,2718092,+
304,CP005997.1,1,2522425,2524261,+
304,CP002905.1,1,2681862,2683709,+
304,AP011541.2,1,2478956,2480792,+
304,CP002183.1,1,2523510,2525339,+
304,AP012496.1,1,2548064,2549900,+
304,CP004405.1,1,2494067,2495903,+
304,CP010314.1,1,2695766,2697602,+
304,CP003783.1,1,2647712,2649548,+
304,CP003695.1,1,1508508,1510344,-
303,CP009796.1,1,2564896,2569037,+
303,CP007800.1,1,2682832,2686980,+
303,AL009126.3,1,2710066,2714214,+
303,CP002468.1,1,693938,698078,+
303,CP010052.1,1,2710078,2714226,+
303,CP010053.1,1,2709829,2713977,+
303,CP008698.1,1,2682832,2686980,+
303,CP007409.1,1,2513693,2517780,+
303,CP006881.1,1,2527920,2532068,+
303,CP003329.1,1,2710049,2714197,+
303,CP005997.1,1,2516217,2520366,+
303,CP009749.1,1,498127,502235,-
303,CP002905.1,1,2649705,2654246,+
303,AP012496.1,1,2541857,2546005,+
303,CP010314.1,1,2689559,2693707,+
303,CP003783.1,1,2641505,2645653,+
303,CP003695.1,1,1512401,1516487,-
302,CP009796.1,1,2559742,2564858,+
302,CP002468.1,1,688742,693900,+
301,CP009796.1,1,2553052,2556064,+
301,CP003695.1,1,1527156,1530158,-
300,CP009796.1,1,2546638,2548547,+
300,AP011541.2,1,2463620,2465528,+
299,CP009796.1,1,2526268,2531818,+
299,CP007800.1,1,2620550,2626099,+
299,AL009126.3,1,2647784,2653333,+
299,CP002468.1,1,625876,631426,+
299,CP004019.1,1,2499616,2505165,+
299,CP002906.1,1,2495411,2500959,+
299,CP010052.1,1,2647796,2653345,+
299,CP010053.1,1,2647547,2653096,+
299,CP008698.1,1,2620550,2626099,+
299,CP007409.1,1,2500633,2506295,+
299,CP006881.1,1,2465638,2471187,+
299,CP003329.1,1,2647767,2653316,+
299,CP005997.1,1,2453935,2459484,+
299,CP002905.1,1,2628800,2634424,+
299,AP011541.2,1,2450612,2456160,+
299,CP002183.1,1,2503758,2509367,+
299,AP012496.1,1,2479576,2485125,+
299,CP004405.1,1,2462759,2468308,+
299,CP010314.1,1,2627277,2632826,+
299,CP003783.1,1,2627256,2632805,+
299,CP003695.1,1,1547849,1553397,-
298,CP009796.1,1,2524940,2526213,+
298,CP007800.1,1,2619223,2620495,+
298,AL009126.3,1,2646457,2647729,+
298,CP002468.1,1,624549,625821,+
298,CP004019.1,1,2498289,2499561,+
298,CP002906.1,1,2494085,2495356,+
298,CP010052.1,1,2646469,2647741,+
298,CP010053.1,1,2646220,2647492,+
298,CP008698.1,1,2619223,2620495,+
298,CP007409.1,1,2499306,2500578,+
298,CP006881.1,1,2464311,2465583,+
298,CP003329.1,1,2646440,2647712,+
298,CP005997.1,1,2452608,2453880,+
298,CP009749.1,1,2572556,2573813,+
298,CP002905.1,1,2627474,2628745,+
298,AP011541.2,1,2449285,2450557,+
298,CP009611.1,1,2536636,2537893,+
298,CP002183.1,1,2502435,2503699,+
298,AP012496.1,1,2478249,2479521,+
298,CP004405.1,1,2461432,2462704,+
298,CP010314.1,1,2625950,2627222,+
298,CP003783.1,1,2625929,2627201,+
298,CP003695.1,1,1553452,1554724,-
298,CP009748.1,1,2512046,2513307,+
297,CP009796.1,1,2502864,2508233,+
297,CP007800.1,1,2597147,2602516,+
297,AL009126.3,1,2624381,2629750,+
